  2.4200   2.7695E-02   2.1900E-02   1.7962E-02   1.5151E-02   1.3064E-02
  2.4300   2.7330E-02   2.1625E-02   1.7744E-02   1.4973E-02   1.2913E-02
  2.4400   2.6970E-02   2.1353E-02   1.7529E-02   1.4796E-02   1.2764E-02
  2.4500   2.6616E-02   2.1085E-02   1.7317E-02   1.4622E-02   1.2617E-02
  2.4600   2.6266E-02   2.0821E-02   1.7108E-02   1.4450E-02   1.2472E-02
  2.4700   2.5921E-02   2.0560E-02   1.6901E-02   1.4280E-02   1.2328E-02
  2.4800   2.5581E-02   2.0303E-02   1.6696E-02   1.4112E-02   1.2186E-02
  2.4900   2.5246E-02   2.0049E-02   1.6495E-02   1.3946E-02   1.2046E-02
  2.5000   2.4915E-02   1.9798E-02   1.6295E-02   1.3782E-02   1.1907E-02
  2.5100   2.4589E-02   1.9550E-02   1.6099E-02   1.3620E-02   1.1770E-02
  2.5200   2.4267E-02   1.9306E-02   1.5904E-02   1.3460E-02   1.1635E-02
  2.5300   2.3950E-02   1.9065E-02   1.5713E-02   1.3302E-02   1.1501E-02
  2.5400   2.3638E-02   1.8827E-02   1.5523E-02   1.3146E-02   1.1369E-02
  2.5500   2.3329E-02   1.8592E-02   1.5336E-02   1.2992E-02   1.1238E-02
  2.5600   2.3025E-02   1.8360E-02   1.5151E-02   1.2839E-02   1.1109E-02
  2.5700   2.2725E-02   1.8132E-02   1.4969E-02   1.2689E-02   1.0981E-02
  2.5800   2.2430E-02   1.7906E-02   1.4789E-02   1.2540E-02   1.0855E-02
  2.5900   2.2138E-02   1.7683E-02   1.4611E-02   1.2393E-02   1.0731E-02
  2.6000   2.1850E-02   1.7463E-02   1.4435E-02   1.2248E-02   1.0607E-02
  2.6100   2.1567E-02   1.7246E-02   1.4261E-02   1.2104E-02   1.0486E-02
  2.6200   2.1287E-02   1.7032E-02   1.4090E-02   1.1962E-02   1.0365E-02
  2.6300   2.1011E-02   1.6820E-02   1.3921E-02   1.1822E-02   1.0246E-02
  2.6400   2.0739E-02   1.6611E-02   1.3754E-02   1.1684E-02   1.0129E-02
  2.6500   2.0470E-02   1.6405E-02   1.3588E-02   1.1547E-02   1.0013E-02
  2.6600   2.0205E-02   1.6202E-02   1.3425E-02   1.1412E-02   9.8979E-03
  2.6700   1.9944E-02   1.6001E-02   1.3264E-02   1.1279E-02   9.7845E-03
  2.6800   1.9687E-02   1.5803E-02   1.3105E-02   1.1147E-02   9.6724E-03
  2.6900   1.9432E-02   1.5608E-02   1.2948E-02   1.1017E-02   9.5616E-03
  2.7000   1.9182E-02   1.5414E-02   1.2793E-02   1.0888E-02   9.4520E-03
  2.7100   1.8935E-02   1.5224E-02   1.2640E-02   1.0761E-02   9.3438E-03
  2.7200   1.8691E-02   1.5036E-02   1.2489E-02   1.0635E-02   9.2368E-03
  2.7300   1.8450E-02   1.4850E-02   1.2339E-02   1.0511E-02   9.1311E-03
  2.7400   1.8213E-02   1.4667E-02   1.2192E-02   1.0388E-02   9.0266E-03
  2.7500   1.7979E-02   1.4486E-02   1.2046E-02   1.0267E-02   8.9233E-03
  2.7600   1.7748E-02   1.4307E-02   1.1902E-02   1.0147E-02   8.8212E-03
  2.7700   1.7520E-02   1.4131E-02   1.1760E-02   1.0029E-02   8.7204E-03
  2.7800   1.7296E-02   1.3957E-02   1.1619E-02   9.9122E-03   8.6207E-03
  2.7900   1.7074E-02   1.3785E-02   1.1481E-02   9.7967E-03   8.5221E-03
  2.8000   1.6855E-02   1.3615E-02   1.1344E-02   9.6826E-03   8.4247E-03
  2.8100   1.6640E-02   1.3448E-02   1.1208E-02   9.5698E-03   8.3285E-03
  2.8200   1.6427E-02   1.3282E-02   1.1075E-02   9.4584E-03   8.2333E-03
  2.8300   1.6217E-02   1.3119E-02   1.0943E-02   9.3483E-03   8.1393E-03
  2.8400   1.6010E-02   1.2958E-02   1.0812E-02   9.2395E-03   8.0463E-03
  2.8500   1.5805E-02   1.2799E-02   1.0684E-02   9.1321E-03   7.9545E-03
  2.8600   1.5604E-02   1.2642E-02   1.0556E-02   9.0259E-03   7.8637E-03
  2.8700   1.5405E-02   1.2487E-02   1.0431E-02   8.9209E-03   7.7740E-03
  2.8800   1.5209E-02   1.2334E-02   1.0307E-02   8.8172E-03   7.6853E-03
  2.8900   1.5015E-02   1.2183E-02   1.0184E-02   8.7148E-03   7.5976E-03
  2.9000   1.4824E-02   1.2034E-02   1.0063E-02   8.6136E-03   7.5110E-03
  2.9100   1.4636E-02   1.1886E-02   9.9433E-03   8.5135E-03   7.4253E-03
  2.9200   1.4450E-02   1.1741E-02   9.8252E-03   8.4147E-03   7.3407E-03
  2.9300   1.4266E-02   1.1597E-02   9.7085E-03   8.3170E-03   7.2570E-03
  2.9400   1.4085E-02   1.1456E-02   9.5933E-03   8.2205E-03   7.1744E-03
  2.9500   1.3906E-02   1.1316E-02   9.4794E-03   8.1252E-03   7.0926E-03
  2.9600   1.3730E-02   1.1177E-02   9.3669E-03   8.0309E-03   7.0118E-03
  2.9700   1.3556E-02   1.1041E-02   9.2559E-03   7.9378E-03   6.9320E-03
  2.9800   1.3385E-02   1.0906E-02   9.1461E-03   7.8458E-03   6.8531E-03
  2.9900   1.3215E-02   1.0773E-02   9.0377E-03   7.7549E-03   6.7751E-03
  3.0000   1.3048E-02   1.0642E-02   8.9306E-03   7.6650E-03   6.6980E-03
